"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-05",,,,,"0.00",",,N","0.0",",,N","1.0",",,N","0.3",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-06",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-07",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-08",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-09",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-10",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-11",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-12",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-13",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-14",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-15",,,,,"0.03",",,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-16",,,,,"0.70",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-17",,,,,"0.04",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-18",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-19",,,,,"0.00","T,,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-20",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-21",,,,,"0.00","T,,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-22",,,,,"0.00","T,,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-23",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-24",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-25",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-26",,,,,"0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-27",,,,,"0.32",",,N","2.3",",,N","2.5",",,N","0.3",",,N","0.3",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-28",,,,,"0.00",",,N","0.0",",,N","1.7",",,N",,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-29",,,,,"0.00",",,N","0.0",",,N","1.4",",,N",,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-30",,,,,"0.00","T,,N","0.0","T,,N",,,,,"0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-01-31",,,,,"0.00",",,N","0.0",",,N",,,,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-01",,,,,"0.15",",,N","1.5",",,N",,,,,"0.1",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-02",,,,,"0.63",",,N",,,,,,,,
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-03",,,,,"0.03",",,N","0.5",",,N",,,,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-04",,,,,"0.00","T,,N","0.0","T,,N",,,,,"0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-05",,,,,"0.00",",,N","0.0",",,N",,,,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-06",,,,,"0.00","T,,N","0.0","T,,N",,,,,"0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-07",,,,,"0.00",",,N","0.0",",,N",,,,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-08",,,,,"0.07",",,N","0.7",",,N","13.5",",,N",,,"0.1",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-09",,,,,"0.03",",,N","0.3",",,N","13.5",",,N",,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-10",,,,,"0.33",",,N","3.5",",,N","16.5",",,N",,,"0.3",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-11",,,,,"0.02",",,N","0.2",",,N",,,,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-12",,,,,"0.00","T,,N","0.0","T,,N","15.0",",,N",,,"0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-13",,,,,"0.00",",,N","0.0",",,N","14.0",",,N",,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-14",,,,,"0.00",",,N","0.0",",,N","13.5",",,N",,,"0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-15",,,,,"0.00","T,,N","0.0","T,,N","12.5",",,N","3.1",",,N","0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-16",,,,,"0.59",",,N","0.0","T,,N",,,,,"0.0","T,,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-17",,,,,"0.01",",,N","0.0",",,N","10.0",",,N","3.4",",,N","0.0",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-19",,,,,"0.20",",,N","2.1",",,N","12.0",",,N",,,"0.2",",,N"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","41.714862","-73.968399","116.7","2021-02-20",,,,,"0.07",",,N","1.8",",,N","12.5",",,N",,,"0.1",",,N"
