"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-09",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-10",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-11",,,"0.49",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-12",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-13",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-14",,,"0.02",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-15",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-16",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-17",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-18",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-19",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-20",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-21",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-22",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-23",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-24",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-25",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-26",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-27",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-28",,,"0.06",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-29",,,"0.10",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-09-30",,,"1.89",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-01",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-02",,,"0.03",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-03",,,"0.04",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-04",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-05",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-06",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-07",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-08",,,"0.16",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-09",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-10",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-11",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-12",,,"0.01",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-13",,,"0.26",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-14",,,"0.26",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-15",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-16",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-17",,,"0.33",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-18",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-19",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-20",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-21",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-22",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-23",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-24",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-25",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-26",,,"0.26",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-27",,,"0.13",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-28",,,"0.20",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-29",,,"0.15",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-30",,,"1.67",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-10-31",,,"0.14","0.0","0.0",,,,"0.0",
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-01",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-02",,,"0.27","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-03",,,"0.00","0.0","0.0",,,,"0.0",
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-04",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-05",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-06",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-07",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-08",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-09",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-10",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-11",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-12",,,"0.63",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-13",,,"0.17",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-14",,,"0.10",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-15",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-16",,,"0.42",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-17",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-18",,,"0.02","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-19",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-20",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-21",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-22",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-23",,,"0.64",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-24",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-25",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-26",,,"0.54",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-27",,,"0.04",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-28",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-29",,,"0.04",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-11-30",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-01",,,"3.15",,,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-02",,,"0.03","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-03",,,"0.01","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-04",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-05",,,"0.09","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-06",,,"0.04","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-07",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-08",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-09",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-10",,,"0.02","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-11",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-12",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-13",,,"0.03","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-14",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-15",,,"0.15","1.0",,,,,,"0.1"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-17","    2",,,,"14.5",,,,"1.9",
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-18",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-19",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-20",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-21",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-22",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-23",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-24",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-25",,,"2.37","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-26",,,"0.26","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-27",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-28",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-29",,,"0.01","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-30",,,"0.00","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2020-12-31",,,"0.40","0.0",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-01",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-02",,,"0.51","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-03",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-04",,,"0.27","2.3","2.5",,,,"0.2","0.2"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-05",,,"0.00","0.0","2.0",,,,"0.3",
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-06",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-07",,,"0.00","0.0","1.0",,,,"0.2","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-08",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-09",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-10",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-11",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-12",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-13",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-14",,,"0.00","0.0","0.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-15",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-16",,,"1.17","1.5","1.5",,,,"0.7","0.7"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-17",,,"0.02","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-18",,,"0.00","0.0","1.0",,,,"0.4","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-19",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-20",,,"0.02","0.1",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-21",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-22",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-23",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-24",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-25",,,"0.00","0.0","0.0",,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-26",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-27",,,"0.38","2.7","2.5",,,,"0.4","0.4"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-28",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-29",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-30",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-01-31",,,"0.00","0.0","2.0",,,,"0.3","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-01",,,"0.16","2.7","5.0",,,,"0.6","0.2"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-02",,,"0.89","11.9","16.0",,,,"1.9","1.3"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-03",,,"0.02","0.7",,,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-04",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-05",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-06",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-07",,,"0.00","0.0","10.5",,,,"1.8","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-08",,,"0.12","1.2","10.5",,,,"1.7","0.1"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-09",,,"0.11","0.9","11.0",,,,,"0.1"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-10",,,"0.31","2.6","14.0",,,,"2.1","0.3"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-11",,,"0.03","0.2","13.0",,,,,"0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-12",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-13",,,"0.00","0.0","12.5",,,,"2.2","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-14",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-15",,,"0.03","0.0","11.0",,,,"2.3",
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-16",,,"0.88","0.0","12.0",,,,"3.1","0.0"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-17",,,"0.00","0.0",,,,,,
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-18",,,"0.09","0.7","10.0",,,,"2.2","0.1"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-19",,,"0.32","3.5","12.5",,,,"3.0","0.3"
"US1NYUL0028","KERHONKSON 3.7 N, NY US","2021-02-20",,,"0.10","1.5","13.5",,,,"2.8","0.1"
"USC00307274","ROSENDALE 2 E, NY US","2020-09-23",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-09-24",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-09-29",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-09-30",,,"2.20",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-02",,,"0.06",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-07",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-08",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-09",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-13",,,"0.60",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-14",,,"0.03",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-15",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-16",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-20",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-21",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-22",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-23",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-28",,,"0.23",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-29",,,"0.62",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-10-30",,,"1.10",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-02",,,,,"0.0",,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-03",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-04",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-05",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-06",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-10",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-11",,,"0.02",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-13",,,"0.55",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-19",,,"0.00","0.0","0.0",,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-20",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-23",,,"0.71",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-24",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-11-25",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-01",,,"3.50",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-02",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-03",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-04",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-09",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-11",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-15",,,"0.17",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-16",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-22",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-23",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-29",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-30",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2020-12-31",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-05",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-06",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-07",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-11",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-12",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-13",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-14",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-20",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-21",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-22",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-26",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-28",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-01-29",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-01",,,,,"2.0",,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-02",,,"0.10","14.4","17.0",,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-04",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-05",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-09",,,"0.15","1.0",,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-10",,,"0.05",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-11",,,"0.02","0.0",,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-12",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-17",,,"0.00",,,,,,,
"USC00307274","ROSENDALE 2 E, NY US","2021-02-19",,,"0.20","2.8","3.0",,,,,
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-01",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-02",,,"0.01","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-03",,,"0.10","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-04",,,"0.28","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-05",,,"1.35","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-06",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-07",,,"0.03","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-08",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-09",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-10",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-11",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-12",,,"0.29","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-13",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-14",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-15",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-16",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-17",,,"0.16","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-18",,,"0.15","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-19",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-20",,,"0.05","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-21",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-22",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-23",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-24",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-25",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-26",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-27",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-28",,,"0.71","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-29",,,"0.02","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-30",,,"0.21","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-08-31",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1NYUL0029","HIGHLAND 0.2 SW, NY US","2020-09-01",,,"0.00","0.0","0.0",,,,"0.0","0.0"
